Timestamp,Sensor,AccX,AccY,AccZ,GyrX,GyrY,GyrZ,MagX,MagY,MagZ,Temp
2026/04/13 15:30:05.32,IMU,-19.04,25.88,-1016.60,1.06,0.90,-0.44,-7.65,-34.65,-37.05,25.5
2026/04/13 15:30:05.42,IMU,-18.55,26.86,-1017.09,0.03,-0.33,-1.43,-6.60,-36.15,-36.75,25.3
2026/04/13 15:30:05.52,IMU,-11.72,23.44,-1017.58,2.29,0.42,1.69,-7.80,-36.45,-37.35,25.3
2026/04/13 15:30:05.62,IMU,-3.42,3.42,-1019.53,2.44,1.19,-0.79,-9.15,-35.10,-38.25,25.3
2026/04/13 15:30:05.72,IMU,-19.04,25.39,-1023.44,-1.04,0.72,0.17,-7.35,-35.40,-37.50,25.4
2026/04/13 15:30:05.82,IMU,-24.41,19.53,-1013.67,-0.26,-1.84,-0.21,-8.40,-35.10,-37.50,25.6
2026/04/13 15:30:05.92,IMU,-36.13,18.55,-1015.63,1.13,1.56,1.06,-6.75,-36.45,-37.65,25.4
2026/04/13 15:30:06.03,IMU,-32.71,16.11,-1019.53,2.00,0.09,-1.12,-8.40,-35.40,-38.25,25.6
2026/04/13 15:30:06.13,IMU,-23.44,23.44,-1013.67,1.68,0.77,0.70,-7.50,-36.75,-36.90,25.4
2026/04/13 15:30:06.23,IMU,-14.65,12.70,-1009.77,3.09,0.54,-0.76,-8.40,-35.85,-37.05,25.4
2026/04/13 15:30:06.33,IMU,-25.39,17.09,-1019.04,1.47,0.27,0.64,-9.30,-36.75,-37.65,25.4
2026/04/13 15:30:06.43,IMU,-18.55,24.41,-1013.18,0.91,-0.82,0.34,-7.65,-37.05,-36.45,25.4
2026/04/13 15:30:06.53,IMU,-22.46,11.72,-1016.60,3.79,0.26,-1.45,-10.05,-36.45,-36.90,25.5
2026/04/13 15:30:06.63,IMU,-19.53,0.49,-1032.71,3.39,2.27,0.08,-6.75,-36.45,-36.90,25.4
2026/04/13 15:30:06.73,IMU,-35.16,16.60,-1025.88,1.76,2.58,0.46,-6.75,-37.50,-37.65,25.4
2026/04/13 15:30:06.83,IMU,-32.71,14.16,-1016.60,0.05,2.10,0.00,-7.65,-37.05,-37.50,25.6
2026/04/13 15:30:06.93,IMU,-29.79,17.58,-1015.63,0.29,-0.89,-0.21,-6.60,-35.85,-38.25,25.4
2026/04/13 15:30:07.03,IMU,-28.81,21.97,-1010.74,2.05,1.36,0.56,-6.90,-36.60,-37.50,25.2
2026/04/13 15:30:07.13,IMU,-26.86,12.70,-1009.28,1.84,1.97,-1.63,-6.75,-36.75,-36.90,25.7
2026/04/13 15:30:07.23,IMU,-24.41,7.32,-1024.90,0.00,0.57,0.19,-10.20,-37.35,-36.00,25.4
2026/04/13 15:30:07.33,IMU,-19.04,23.93,-1026.37,3.00,0.29,0.27,-7.05,-36.45,-36.60,25.4
2026/04/13 15:30:07.43,IMU,-15.14,20.51,-1007.81,1.27,1.06,0.05,-6.60,-37.05,-37.50,25.4
2026/04/13 15:30:07.53,IMU,-22.46,27.83,-1024.90,1.69,3.19,2.33,-6.60,-35.40,-37.50,25.3
2026/04/13 15:30:07.63,IMU,-14.16,26.86,-1020.02,0.80,0.82,0.36,-6.15,-36.60,-37.80,25.6
2026/04/13 15:30:07.73,IMU,-13.67,21.97,-1015.14,1.59,2.19,-1.27,-6.75,-37.20,-37.65,25.6
2026/04/13 15:30:07.83,IMU,-20.51,8.79,-1012.21,1.61,0.32,2.59,-7.65,-36.60,-36.45,25.7
2026/04/13 15:30:07.93,IMU,-27.83,14.16,-1021.00,-0.12,0.78,-0.11,-7.95,-38.55,-36.45,25.4
2026/04/13 15:30:08.03,IMU,-32.23,25.39,-1018.55,1.02,0.25,0.65,-6.60,-36.60,-36.45,25.3
2026/04/13 15:30:08.13,IMU,-37.11,10.25,-1019.04,1.03,-0.67,2.06,-7.65,-36.60,-37.05,25.4
2026/04/13 15:30:08.23,IMU,-9.77,11.23,-1018.07,-0.29,3.32,-2.54,-10.65,-38.55,-31.65,25.7
2026/04/13 15:30:08.33,IMU,-17.09,12.70,-1011.72,1.36,1.88,2.47,-7.05,-36.75,-35.55,25.4
2026/04/13 15:30:08.43,IMU,-21.97,23.44,-1022.46,1.11,1.50,-1.81,-7.50,-35.70,-36.60,25.3
2026/04/13 15:30:08.53,IMU,-20.51,18.55,-1020.51,0.90,3.70,0.71,-6.60,-36.15,-36.75,25.6
2026/04/13 15:30:08.63,IMU,-23.44,17.58,-1023.44,1.11,1.05,-0.09,-6.90,-33.90,-37.05,25.4
2026/04/13 15:30:08.73,IMU,-19.53,15.63,-1011.72,1.78,1.42,-0.10,-7.05,-36.75,-36.90,25.5
2026/04/13 15:30:08.83,IMU,-21.00,3.42,-1017.58,2.11,1.28,0.16,-8.40,-35.85,-37.05,25.4
2026/04/13 15:30:08.93,IMU,-19.04,19.53,-1001.46,1.80,1.16,-1.23,-7.50,-34.95,-36.60,25.2
2026/04/13 15:30:09.03,IMU,-19.04,14.16,-1005.37,2.35,0.62,1.38,-6.15,-37.05,-37.05,25.5
2026/04/13 15:30:09.13,IMU,-20.02,21.00,-996.58,-0.08,1.08,1.11,-6.30,-36.45,-37.65,25.5
2026/04/13 15:30:09.24,IMU,-16.60,20.51,-1016.60,2.59,2.44,-0.34,-10.35,-38.25,-33.60,25.5
2026/04/13 15:30:09.34,IMU,-27.34,5.37,-1017.09,2.34,0.64,2.08,-7.05,-37.20,-37.65,25.5
2026/04/13 15:30:09.44,IMU,-18.07,19.53,-1027.34,1.34,1.04,-0.02,-6.75,-35.25,-37.65,25.3
2026/04/13 15:30:09.54,IMU,-26.86,11.72,-1013.18,0.71,1.84,-1.72,-6.60,-35.85,-36.75,25.4
2026/04/13 15:30:09.64,IMU,-22.95,15.63,-1016.60,2.01,1.11,-0.56,-7.80,-36.00,-37.65,25.4
2026/04/13 15:30:09.74,IMU,-23.93,14.65,-1015.63,0.07,-1.31,0.67,-5.85,-36.60,-36.75,25.4
2026/04/13 15:30:09.84,IMU,-23.93,24.90,-1020.02,0.50,1.47,-1.79,-6.90,-35.40,-37.80,25.4
2026/04/13 15:30:09.94,IMU,-16.60,25.88,-1010.74,1.63,1.24,-1.20,-7.35,-35.40,-37.80,25.4
2026/04/13 15:30:10.04,IMU,-21.97,13.18,-1008.79,0.50,0.11,2.31,-6.15,-35.85,-36.75,25.3
2026/04/13 15:30:10.14,IMU,-24.90,25.39,-1015.14,1.18,2.00,1.34,-6.90,-38.55,-37.05,25.4
2026/04/13 15:30:10.24,IMU,-28.81,24.41,-1018.55,-0.10,0.50,0.07,-6.15,-34.65,-36.75,25.6
2026/04/13 15:30:10.34,IMU,-23.44,24.90,-1010.74,0.33,1.95,0.80,-6.30,-34.95,-36.90,25.4
